id,product-name,console-name,price-in-pennies,include-string,condition-string,sku,notes,cost-basis-in-pennies,quantity,date-entered,folder
4277310,Candice #189,Pokemon Silver Tempest,550,Ungraded,Normal wear,,,0,1,2025-02-26,
5605727,Lechonk #209,Pokemon Obsidian Flames,756,Ungraded,Normal wear,,,0,1,2025-02-26,
5952962,Roaring Moon ex #124,Pokemon Paradox Rift,317,Ungraded,Normal wear,,,0,1,2025-02-26,
4050041,Radiant Steelix #124,Pokemon Lost Origin,124,Ungraded,Normal wear,,,0,1,2025-02-26,
1341638,Galarian Stunfisk #SV088,Pokemon Shining Fates,271,Ungraded,Normal wear,,,0,1,2025-02-26,
2513046,Steel Energy #237,Pokemon Evolving Skies,999,Ungraded,Normal wear,,,0,1,2025-02-26,
2336155,Morpeko V #190,Pokemon Sword & Shield,377,Ungraded,Normal wear,,,0,1,2025-02-26,
3489616,Garchomp V #117,Pokemon Astral Radiance,185,Ungraded,Normal wear,,,0,1,2025-02-26,
4049965,Kyurem V #48,Pokemon Lost Origin,172,Ungraded,Normal wear,,,0,1,2025-02-26,
4050095,Enamorus V #178,Pokemon Lost Origin,299,Ungraded,Normal wear,,,0,1,2025-02-26,
3489601,Hisuian Samurott VSTAR #102,Pokemon Astral Radiance,175,Ungraded,Normal wear,,,0,1,2025-02-26,
5953056,Froslass ex #217,Pokemon Paradox Rift,294,Ungraded,Normal wear,,,0,1,2025-02-26,
1341656,Rillaboom VMAX #SV106,Pokemon Shining Fates,250,Ungraded,Normal wear,,,0,1,2025-02-26,
2512989,Dracozolt V #178,Pokemon Evolving Skies,423,Ungraded,Normal wear,,,0,1,2025-02-26,
6732871,Raging Bolt Ex [Jumbo] #123,Pokemon Temporal Forces,1899,Ungraded,Normal wear,,,0,1,2025-02-26,
8321661,Furfrou [Poke Ball] #88,Pokemon Prismatic Evolutions,152,Ungraded,Normal wear,,,0,1,2025-02-26,
7800243,Flapple #210,Pokemon Surging Sparks,472,Ungraded,Normal wear,,,0,1,2025-02-26,
8329895,Sparkling Crystal #129,Pokemon Prismatic Evolutions,202,Ungraded,Normal wear,,,0,1,2025-02-26,
5809571,Alakazam ex #188,Pokemon Scarlet & Violet 151,1275,Ungraded,Normal wear,,,0,1,2025-02-26,
5605614,Vespiquen ex #96,Pokemon Obsidian Flames,210,Ungraded,Normal wear,,,0,1,2025-02-26,
887437,Eldegoss V #5,Pokemon Champion's Path,165,Ungraded,Normal wear,,,0,1,2025-02-26,
4637087,Turtwig #GG31,Pokemon Crown Zenith,294,Ungraded,Normal wear,,,0,1,2025-02-26,
4277118,Duraludon VMAX #TG30,Pokemon Silver Tempest,239,Ungraded,Normal wear,,,0,1,2025-02-26,
8321627,Fezandipiti [Poke Ball] #45,Pokemon Prismatic Evolutions,162,Ungraded,Normal wear,,,0,1,2025-02-26,
8321647,Archaludon [Poke Ball] #70,Pokemon Prismatic Evolutions,199,Ungraded,Normal wear,,,0,1,2025-02-26,
7108726,Dusclops #69,Pokemon Shrouded Fable,2500,Ungraded,Normal wear,,,0,1,2025-02-26,
5605653,Absol ex #135,Pokemon Obsidian Flames,200,Ungraded,Normal wear,,,0,1,2025-02-26,
1341581,Arrokuda #SV031,Pokemon Shining Fates,261,Ungraded,Normal wear,,,0,1,2025-02-26,
7800263,Cyrano #230,Pokemon Surging Sparks,292,Ungraded,Normal wear,,,0,1,2025-02-26,
3489592,Hisuian Sneasler V #94,Pokemon Astral Radiance,149,Ungraded,Normal wear,,,0,1,2025-02-26,
8321513,Goldeen [Master Ball] #20,Pokemon Prismatic Evolutions,826,Ungraded,Normal wear,,,0,1,2025-02-26,
4277100,Kricketune V #TG12,Pokemon Silver Tempest,374,Ungraded,Normal wear,,,0,1,2025-02-26,
4277322,Regidrago VSTAR #201,Pokemon Silver Tempest,1259,Ungraded,Normal wear,,,0,1,2025-02-26,
7418651,Lacey #166,Pokemon Stellar Crown,484,Ungraded,Normal wear,,,0,1,2025-02-26,
5287567,Basic Grass Energy #278,Pokemon Paldea Evolved,843,Ungraded,Normal wear,,,0,1,2025-02-26,
887722,Opal #184,Pokemon Vivid Voltage,300,Ungraded,Normal wear,,,0,1,2025-02-26,
3667045,Dragonite VSTAR #81,Pokemon Go,2406,Ungraded,Normal wear,,,0,1,2025-02-26,
5809570,Wigglytuff ex #187,Pokemon Scarlet & Violet 151,899,Ungraded,Normal wear,,,0,1,2025-02-26,
4933974,Dolliv #200,Pokemon Scarlet & Violet,500,Ungraded,Normal wear,,,0,1,2025-02-26,
4277154,Omastar V #35,Pokemon Silver Tempest,189,Ungraded,Normal wear,,,0,1,2025-02-26,
5287525,Chien-Pao ex #236,Pokemon Paldea Evolved,425,Ungraded,Normal wear,,,0,1,2025-02-26,
3188401,Boltund V #TG13,Pokemon Brilliant Stars,699,Ungraded,Normal wear,,,0,1,2025-02-26,
8321636,Great Tusk [Poke Ball] #55,Pokemon Prismatic Evolutions,204,Ungraded,Normal wear,,,0,1,2025-02-26,
6495654,Farigiraf ex #194,Pokemon Temporal Forces,344,Ungraded,Normal wear,,,0,1,2025-02-26,
8321621,Dusknoir [Poke Ball] #37,Pokemon Prismatic Evolutions,272,Ungraded,Normal wear,,,0,1,2025-02-26,
4636946,Radiant Charjabug #51,Pokemon Crown Zenith,101,Ungraded,Normal wear,,,0,1,2025-02-26,
2253991,Avery #187,Pokemon Chilling Reign,432,Ungraded,Normal wear,,,0,1,2025-02-26,
2513028,Duraludon VMAX #219,Pokemon Evolving Skies,800,Ungraded,Normal wear,,,0,1,2025-02-26,
886922,Toxtricity VMAX #196,Pokemon Rebel Clash,1007,Ungraded,Normal wear,,,0,1,2025-02-26,
3206546,Eevee #TG11,Pokemon Brilliant Stars,775,Ungraded,Normal wear,,,0,1,2025-02-26,
886916,Milo #190,Pokemon Rebel Clash,433,Ungraded,Normal wear,,,0,1,2025-02-26,
2512907,Umbreon VMAX #95,Pokemon Evolving Skies,1430,Ungraded,Normal wear,,,0,1,2025-02-26,
4933932,Oinkologne ex #158,Pokemon Scarlet & Violet,175,Ungraded,Normal wear,,,0,1,2025-02-26,
1341530,Greedent V #53,Pokemon Shining Fates,128,Ungraded,Normal wear,,,0,1,2025-02-26,
807100,Frosmoth #204,Pokemon Sword & Shield,900,Ungraded,Normal wear,,,0,1,2025-02-26,
8321534,Riolu [Master Ball] #50,Pokemon Prismatic Evolutions,1794,Ungraded,Normal wear,,,0,1,2025-02-26,
4080753,Parasect #TG01,Pokemon Lost Origin,262,Ungraded,Normal wear,,,0,1,2025-02-26,
6769705,Luminous Energy #226,Pokemon Twilight Masquerade,763,Ungraded,Normal wear,,,0,1,2025-02-26,
7418635,Joltik #150,Pokemon Stellar Crown,510,Ungraded,Normal wear,,,0,1,2025-02-26,
5287488,Fletchinder #199,Pokemon Paldea Evolved,800,Ungraded,Normal wear,,,0,1,2025-02-26,
2513036,Inteleon #227,Pokemon Evolving Skies,782,Ungraded,Normal wear,,,0,1,2025-02-26,
6277073,Kirlia #154,Pokemon Paldean Fates,547,Ungraded,Normal wear,,,0,1,2025-02-26,
6769642,Scoop Up Cyclone #162,Pokemon Twilight Masquerade,210,Ungraded,Normal wear,,,0,1,2025-02-26,
2513015,Trevenant VMAX #206,Pokemon Evolving Skies,700,Ungraded,Normal wear,,,0,1,2025-02-26,
8321529,Fezandipiti [Master Ball] #45,Pokemon Prismatic Evolutions,999,Ungraded,Normal wear,,,0,1,2025-02-26,
5953054,Cyclizar #215,Pokemon Paradox Rift,513,Ungraded,Normal wear,,,0,1,2025-02-26,
8321536,Hippowdon [Master Ball] #53,Pokemon Prismatic Evolutions,882,Ungraded,Normal wear,,,0,1,2025-02-26,
5605716,Gloom #198,Pokemon Obsidian Flames,2000,Ungraded,Normal wear,,,0,1,2025-02-26,
6277136,Gardevoir ex #217,Pokemon Paldean Fates,600,Ungraded,Normal wear,,,0,1,2025-02-26,
6277058,Thundurus #139,Pokemon Paldean Fates,300,Ungraded,Normal wear,,,0,1,2025-02-26,
1673241,Mimikyu V #62,Pokemon Battle Styles,201,Ungraded,Normal wear,,,0,1,2025-02-26,
7418642,Cinderace ex #157,Pokemon Stellar Crown,451,Ungraded,Normal wear,,,0,1,2025-02-26,
886911,Falinks V #185,Pokemon Rebel Clash,425,Ungraded,Normal wear,,,0,1,2025-02-26,
1341569,Centiskorch #SV019,Pokemon Shining Fates,279,Ungraded,Normal wear,,,0,1,2025-02-26,
887265,Piers #187,Pokemon Darkness Ablaze,299,Ungraded,Normal wear,,,0,1,2025-02-26,
2512933,Duraludon V #122,Pokemon Evolving Skies,146,Ungraded,Normal wear,,,0,1,2025-02-26,
25438,Galarian Sirfetch’d V #174,Pokemon Vivid Voltage,223,Ungraded,Normal wear,,,0,1,2025-02-26,
5952975,Skeledirge ex #137,Pokemon Paradox Rift,175,Ungraded,Normal wear,,,0,1,2025-02-26,
6277057,Pachirisu #138,Pokemon Paldean Fates,399,Ungraded,Normal wear,,,0,1,2025-02-26,
3489706,Roxanne #206,Pokemon Astral Radiance,671,Ungraded,Normal wear,,,0,1,2025-02-26,
3188321,Aggron VMAX #97,Pokemon Brilliant Stars,245,Ungraded,Normal wear,,,0,1,2025-02-26,
1341600,Galarian Cursola #SV050,Pokemon Shining Fates,252,Ungraded,Normal wear,,,0,1,2025-02-26,
3489713,Path to the Peak #213,Pokemon Astral Radiance,679,Ungraded,Normal wear,,,0,1,2025-02-26,
6495644,Drampa #184,Pokemon Temporal Forces,1168,Ungraded,Normal wear,,,0,1,2025-02-26,
5809404,Arbok ex #24,Pokemon Scarlet & Violet 151,265,Ungraded,Normal wear,,,0,1,2025-02-26,
2253986,Blissey V #182,Pokemon Chilling Reign,492,Ungraded,Normal wear,,,0,1,2025-02-26,
3188392,Cheren's Care #168,Pokemon Brilliant Stars,296,Ungraded,Normal wear,,,0,1,2025-02-26,
7108741,Fezandipiti ex #84,Pokemon Shrouded Fable,1440,Ungraded,Normal wear,,,0,1,2025-02-26,
6277127,Oinkologne #208,Pokemon Paldean Fates,397,Ungraded,Normal wear,,,0,1,2025-02-26,
887088,Butterfree VMAX #2,Pokemon Darkness Ablaze,300,Ungraded,Normal wear,,,0,1,2025-02-26,
6276988,Noivern Ex #69,Pokemon Paldean Fates,146,Ungraded,Normal wear,,,0,1,2025-02-26,
8321618,Espeon [Poke Ball] #33,Pokemon Prismatic Evolutions,594,Ungraded,Normal wear,,,0,1,2025-02-26,
4637057,Hisuian Voltorb #GG01,Pokemon Crown Zenith,203,Ungraded,Normal wear,,,0,1,2025-02-26,
3489551,Hisuian Typhlosion V #53,Pokemon Astral Radiance,200,Ungraded,Normal wear,,,0,1,2025-02-26,
2254000,Peonia #196,Pokemon Chilling Reign,1100,Ungraded,Normal wear,,,0,1,2025-02-26,
1673356,Rapid Strike Style Mustard #176,Pokemon Battle Styles,550,Ungraded,Normal wear,,,0,1,2025-02-26,
4277192,Mawile VSTAR #71,Pokemon Silver Tempest,170,Ungraded,Normal wear,,,0,1,2025-02-26,
8321505,Whimsicott [Master Ball] #8,Pokemon Prismatic Evolutions,957,Ungraded,Normal wear,,,0,1,2025-02-26,
1341669,Dubwool V #SV120,Pokemon Shining Fates,175,Ungraded,Normal wear,,,0,1,2025-02-26,
1673346,Tapu Koko VMAX #166,Pokemon Battle Styles,700,Ungraded,Normal wear,,,0,1,2025-02-26,
8321680,Kieran [Poke Ball] #113,Pokemon Prismatic Evolutions,204,Ungraded,Normal wear,,,0,1,2025-02-26,
4934023,Arven #249,Pokemon Scarlet & Violet,1000,Ungraded,Normal wear,,,0,1,2025-02-26,
7418574,Garganacl ex #89,Pokemon Stellar Crown,149,Ungraded,Normal wear,,,0,1,2025-02-26,
4934004,Great Tusk ex #230,Pokemon Scarlet & Violet,204,Ungraded,Normal wear,,,0,1,2025-02-26,
5287326,Skeledirge ex #37,Pokemon Paldea Evolved,166,Ungraded,Normal wear,,,0,1,2025-02-26,
7800226,Vivillon #193,Pokemon Surging Sparks,500,Ungraded,Normal wear,,,0,1,2025-02-26,
5605720,Cleffa #202,Pokemon Obsidian Flames,3334,Ungraded,Normal wear,,,0,1,2025-02-26,
7108696,Pecharunt ex #39,Pokemon Shrouded Fable,195,Ungraded,Normal wear,,,0,1,2025-02-26,
1341560,Gossifleur #SV010,Pokemon Shining Fates,338,Ungraded,Normal wear,,,0,1,2025-02-26,
3188391,Barry #167,Pokemon Brilliant Stars,245,Ungraded,Normal wear,,,0,1,2025-02-26,
4080774,Eternatus VMAX #TG22,Pokemon Lost Origin,698,Ungraded,Normal wear,,,0,1,2025-02-26,
2513024,Umbreon VMAX #215,Pokemon Evolving Skies,123725,Ungraded,Normal wear,,,0,1,2025-02-26,
3666969,Alolan Exeggutor V #5,Pokemon Go,135,Ungraded,Normal wear,,,0,1,2025-02-26,
4050118,Giratina VSTAR #201,Pokemon Lost Origin,2017,Ungraded,Normal wear,,,0,1,2025-02-26,
7800272,Latias ex #239,Pokemon Surging Sparks,19385,Ungraded,Normal wear,,,0,1,2025-02-26,
4933977,Armarouge #203,Pokemon Scarlet & Violet,1632,Ungraded,Normal wear,,,0,1,2025-02-26,
2513003,Noivern V #195,Pokemon Evolving Skies,453,Ungraded,Normal wear,,,0,1,2025-02-26,
6775713,Iron Thorns ex #196,Pokemon Twilight Masquerade,751,Ungraded,Normal wear,,,0,1,2025-02-26,
6775728,Teal Mask Ogerpon ex #211,Pokemon Twilight Masquerade,2278,Ungraded,Normal wear,,,0,1,2025-02-26,
6775625,Wellspring Mask Ogerpon Ex #194,Pokemon Twilight Masquerade,321,Ungraded,Normal wear,,,0,1,2025-02-26,
3216307,Galarian Moltres V #183,Pokemon Brilliant Stars,1246,Ungraded,Normal wear,,,0,1,2025-02-26,
1341593,Pincurchin #SV043,Pokemon Shining Fates,193,Ungraded,Normal wear,,,0,1,2025-02-26,
4636909,Leafeon V #13,Pokemon Crown Zenith,199,Ungraded,Normal wear,,,0,1,2025-02-26,
6277026,Rellor #108,Pokemon Paldean Fates,319,Ungraded,Normal wear,,,0,1,2025-02-26,
8321508,Flareon [Master Ball] #13,Pokemon Prismatic Evolutions,4961,Ungraded,Normal wear,,,0,1,2025-02-26,
887277,Turbo Patch #200,Pokemon Darkness Ablaze,406,Ungraded,Normal wear,,,0,1,2025-02-26,
887448,Gardevoir VMAX #17,Pokemon Champion's Path,275,Ungraded,Normal wear,,,0,1,2025-02-26,
3508973,Shadow Rider Calyrex VMAX #TG30,Pokemon Astral Radiance,303,Ungraded,Normal wear,,,0,1,2025-02-26,
887255,Butterfree V #177,Pokemon Darkness Ablaze,299,Ungraded,Normal wear,,,0,1,2025-02-26,
4637056,Pikachu #160,Pokemon Crown Zenith,1783,Ungraded,Normal wear,,,0,1,2025-02-26,
2512980,Flareon V #169,Pokemon Evolving Skies,1300,Ungraded,Normal wear,,,0,1,2025-02-26,
5953084,Garchomp ex #245,Pokemon Paradox Rift,4500,Ungraded,Normal wear,,,0,1,2025-02-26,
2254019,Flannery #215,Pokemon Chilling Reign,692,Ungraded,Normal wear,,,0,1,2025-02-26,
7108743,Cassiopeia #86,Pokemon Shrouded Fable,517,Ungraded,Normal wear,,,0,1,2025-02-26,
1341604,Hatenna #SV054,Pokemon Shining Fates,220,Ungraded,Normal wear,,,0,1,2025-02-26,
7108750,Pecharunt ex #93,Pokemon Shrouded Fable,2000,Ungraded,Normal wear,,,0,1,2025-02-26,
1341661,Lapras VMAX #SV111,Pokemon Shining Fates,448,Ungraded,Normal wear,,,0,1,2025-02-26,
2771187,Tyranitar V #158,Pokemon Fusion Strike,200,Ungraded,Normal wear,,,0,1,2025-02-26,
3188405,Urshifu V #TG18,Pokemon Brilliant Stars,463,Ungraded,Normal wear,,,0,1,2025-02-26,
2336171,Marnie #208,Pokemon Sword & Shield,1499,Ungraded,Normal wear,,,0,1,2025-02-26,
4050107,Colress's Experiment #190,Pokemon Lost Origin,432,Ungraded,Normal wear,,,0,1,2025-02-26,
4080779,Nessa #TG27,Pokemon Lost Origin,910,Ungraded,Normal wear,,,0,1,2025-02-26,
4933997,Spidops ex #223,Pokemon Scarlet & Violet,199,Ungraded,Normal wear,,,0,1,2025-02-26,
4277257,Regidrago VSTAR #136,Pokemon Silver Tempest,311,Ungraded,Normal wear,,,0,1,2025-02-26,
1341611,Dragapult #SV062,Pokemon Shining Fates,239,Ungraded,Normal wear,,,0,1,2025-02-26,
6277061,Pawmi #142,Pokemon Paldean Fates,380,Ungraded,Normal wear,,,0,1,2025-02-26,
2771306,Flaaffy #280,Pokemon Fusion Strike,558,Ungraded,Normal wear,,,0,1,2025-02-26,
5287535,Noivern ex #246,Pokemon Paldea Evolved,275,Ungraded,Normal wear,,,0,1,2025-02-26,
3489679,Wyrdeer V #180,Pokemon Astral Radiance,369,Ungraded,Normal wear,,,0,1,2025-02-26,
3489688,Zisu #189,Pokemon Astral Radiance,252,Ungraded,Normal wear,,,0,1,2025-02-26,
6277085,Tinkatuff #166,Pokemon Paldean Fates,404,Ungraded,Normal wear,,,0,1,2025-02-26,
8321653,Dunsparce [Poke Ball] #79,Pokemon Prismatic Evolutions,188,Ungraded,Normal wear,,,0,1,2025-02-26,
3216297,Arceus VSTAR #176,Pokemon Brilliant Stars,1234,Ungraded,Normal wear,,,0,1,2025-02-26,
2771303,Schoolgirl #277,Pokemon Fusion Strike,445,Ungraded,Normal wear,,,0,1,2025-02-26,
5605733,Charizard ex #215,Pokemon Obsidian Flames,1200,Ungraded,Normal wear,,,0,1,2025-02-26,
3489690,Heatran VMAX #191,Pokemon Astral Radiance,693,Ungraded,Normal wear,,,0,1,2025-02-26,
887272,Salamence VMAX #194,Pokemon Darkness Ablaze,1043,Ungraded,Normal wear,,,0,1,2025-02-26,
2771294,Mew VMAX #268,Pokemon Fusion Strike,3760,Ungraded,Normal wear,,,0,1,2025-02-26,
5287541,Giacomo #252,Pokemon Paldea Evolved,226,Ungraded,Normal wear,,,0,1,2025-02-26,
2513026,Rayquaza VMAX #217,Pokemon Evolving Skies,4030,Ungraded,Normal wear,,,0,1,2025-02-26,
8244476,Iron Hands ex #31,Pokemon Prismatic Evolutions,293,Ungraded,Normal wear,,,0,1,2025-02-26,
2254014,Agatha #210,Pokemon Chilling Reign,484,Ungraded,Normal wear,,,0,1,2025-02-26,
3667013,Dragonite V #49,Pokemon Go,205,Ungraded,Normal wear,,,0,1,2025-02-26,
8321681,Lacey [Poke Ball] #114,Pokemon Prismatic Evolutions,217,Ungraded,Normal wear,,,0,1,2025-02-26,
5605641,Glimmora ex #123,Pokemon Obsidian Flames,208,Ungraded,Normal wear,,,0,1,2025-02-26,
2513030,Aroma Lady #221,Pokemon Evolving Skies,534,Ungraded,Normal wear,,,0,1,2025-02-26,
2512993,Golurk V #182,Pokemon Evolving Skies,1799,Ungraded,Normal wear,,,0,1,2025-02-26,
5953086,Tapu Koko ex #247,Pokemon Paradox Rift,1949,Ungraded,Normal wear,,,0,1,2025-02-26,
8321675,Festival Grounds [Poke Ball] #108,Pokemon Prismatic Evolutions,199,Ungraded,Normal wear,,,0,1,2025-02-26,
887578,Zarude V #22,Pokemon Vivid Voltage,163,Ungraded,Normal wear,,,0,1,2025-02-26,
6769557,Iron Thorns ex #77,Pokemon Twilight Masquerade,208,Ungraded,Normal wear,,,0,1,2025-02-26,
2771073,Cinderace V #44,Pokemon Fusion Strike,193,Ungraded,Normal wear,,,0,1,2025-02-26,
6277062,Pawmo #143,Pokemon Paldean Fates,299,Ungraded,Normal wear,,,0,1,2025-02-26,
3216317,Houndoom #TG10,Pokemon Brilliant Stars,198,Ungraded,Normal wear,,,0,1,2025-02-26,
6277047,Frigibax #128,Pokemon Paldean Fates,539,Ungraded,Normal wear,,,0,1,2025-02-26,
6495659,Eri #199,Pokemon Temporal Forces,484,Ungraded,Normal wear,,,0,1,2025-02-26,
4277323,Lugia VSTAR #202,Pokemon Silver Tempest,2920,Ungraded,Normal wear,,,0,1,2025-02-26,
7418641,Hydrapple ex #156,Pokemon Stellar Crown,325,Ungraded,Normal wear,,,0,1,2025-02-26,
5287505,Tinkatink #216,Pokemon Paldea Evolved,944,Ungraded,Normal wear,,,0,1,2025-02-26,
1673358,Octillery #178,Pokemon Battle Styles,571,Ungraded,Normal wear,,,0,1,2025-02-26,
887714,Steelix V #176,Pokemon Vivid Voltage,391,Ungraded,Normal wear,,,0,1,2025-02-26,
8321651,Hoothoot [Poke Ball] #77,Pokemon Prismatic Evolutions,249,Ungraded,Normal wear,,,0,1,2025-02-26,
4050111,Miss Fortune Sisters #194,Pokemon Lost Origin,425,Ungraded,Normal wear,,,0,1,2025-02-26,
2512995,Medicham V #185,Pokemon Evolving Skies,416,Ungraded,Normal wear,,,0,1,2025-02-26,
4050093,Rotom V #176,Pokemon Lost Origin,499,Ungraded,Normal wear,,,0,1,2025-02-26,
8244457,Flareon ex #14,Pokemon Prismatic Evolutions,1015,Ungraded,Normal wear,,,0,1,2025-02-26,
5287543,Iono #254,Pokemon Paldea Evolved,1450,Ungraded,Normal wear,,,0,1,2025-02-26,
6775736,Lana's Aid #219,Pokemon Twilight Masquerade,2556,Ungraded,Normal wear,,,0,1,2025-02-26,
6495664,Gouging Fire ex #204,Pokemon Temporal Forces,5200,Ungraded,Normal wear,,,0,1,2025-02-26,
6277163,Ting-Lu ex #244,Pokemon Paldean Fates,583,Ungraded,Normal wear,,,0,1,2025-02-26,
6277107,Mabosstiff #188,Pokemon Paldean Fates,269,Ungraded,Normal wear,,,0,1,2025-02-26,
8244585,Raifort #142,Pokemon Prismatic Evolutions,383,Ungraded,Normal wear,,,0,1,2025-02-26,
2253851,Ice Rider Calyrex V #45,Pokemon Chilling Reign,125,Ungraded,Normal wear,,,0,1,2025-02-26,
8321542,Houndour [Master Ball] #62,Pokemon Prismatic Evolutions,868,Ungraded,Normal wear,,,0,1,2025-02-26,
4637095,Lumineon V #GG39,Pokemon Crown Zenith,1200,Ungraded,Normal wear,,,0,1,2025-02-26,
3489705,Kamado #205,Pokemon Astral Radiance,502,Ungraded,Normal wear,,,0,1,2025-02-26,
887500,Hop #73,Pokemon Champion's Path,225,Ungraded,Normal wear,,,0,1,2025-02-26,
2253975,Shadow Rider Calyrex V #171,Pokemon Chilling Reign,699,Ungraded,Normal wear,,,0,1,2025-02-26,
7800282,Counter Gain #249,Pokemon Surging Sparks,750,Ungraded,Normal wear,,,0,1,2025-02-26,
8321693,Techno Radar [Poke Ball] #130,Pokemon Prismatic Evolutions,189,Ungraded,Normal wear,,,0,1,2025-02-26,
1341544,Cara Liss #67,Pokemon Shining Fates,247,Ungraded,Normal wear,,,0,1,2025-02-26,
8244470,Wellspring Mask Ogerpon ex #27,Pokemon Prismatic Evolutions,237,Ungraded,Normal wear,,,0,1,2025-02-26,
7800195,Amulet of Hope #162,Pokemon Surging Sparks,142,Ungraded,Normal wear,,,0,1,2025-02-26,
3489678,Oranguru V #179,Pokemon Astral Radiance,325,Ungraded,Normal wear,,,0,1,2025-02-26,
3188320,Aggron V #96,Pokemon Brilliant Stars,186,Ungraded,Normal wear,,,0,1,2025-02-26,
1341572,Suicune #SV022,Pokemon Shining Fates,973,Ungraded,Normal wear,,,0,1,2025-02-26,
5953072,Maushold ex #233,Pokemon Paradox Rift,573,Ungraded,Normal wear,,,0,1,2025-02-26,
5605723,Scizor #205,Pokemon Obsidian Flames,1525,Ungraded,Normal wear,,,0,1,2025-02-26,
8244599,Sylveon ex #156,Pokemon Prismatic Evolutions,44060,Ungraded,Normal wear,,,0,1,2025-02-26,
6495623,Shiftry #163,Pokemon Temporal Forces,760,Ungraded,Normal wear,,,0,1,2025-02-26,
7108753,Earthen Vessel #96,Pokemon Shrouded Fable,4493,Ungraded,Normal wear,,,0,1,2025-02-26,
7418638,Meditite #153,Pokemon Stellar Crown,600,Ungraded,Normal wear,,,0,1,2025-02-26,
4080755,Charizard #TG03,Pokemon Lost Origin,1051,Ungraded,Normal wear,,,0,1,2025-02-26,
4277327,Lance #206,Pokemon Silver Tempest,600,Ungraded,Normal wear,,,0,1,2025-02-26,
2771276,Mew V #250,Pokemon Fusion Strike,1295,Ungraded,Normal wear,,,0,1,2025-02-26,
5287494,Eiscue #205,Pokemon Paldea Evolved,1425,Ungraded,Normal wear,,,0,1,2025-02-26,
6495669,Bianca's Devotion #209,Pokemon Temporal Forces,2950,Ungraded,Normal wear,,,0,1,2025-02-26,
1341559,Orbeetle #SV009,Pokemon Shining Fates,243,Ungraded,Normal wear,,,0,1,2025-02-26,
7800197,Brilliant Blender #164,Pokemon Surging Sparks,275,Ungraded,Normal wear,,,0,1,2025-02-26,
5809590,Switch #206,Pokemon Scarlet & Violet 151,410,Ungraded,Normal wear,,,0,1,2025-02-26,
8321663,Noibat [Poke Ball] #90,Pokemon Prismatic Evolutions,199,Ungraded,Normal wear,,,0,1,2025-02-26,
2513041,Toy Catcher #233,Pokemon Evolving Skies,499,Ungraded,Normal wear,,,0,1,2025-02-26,
5809563,Dragonair #181,Pokemon Scarlet & Violet 151,2850,Ungraded,Normal wear,,,0,1,2025-02-26,
8321604,Applin [Poke Ball] #9,Pokemon Prismatic Evolutions,250,Ungraded,Normal wear,,,0,1,2025-02-26,
8321761,Noivern ex #91,Pokemon Prismatic Evolutions,189,Ungraded,Normal wear,,,0,1,2025-02-26,
836324,Sandaconda V #108,Pokemon Rebel Clash,174,Ungraded,Normal wear,,,0,1,2025-02-26,
2254013,Tornadus VMAX #209,Pokemon Chilling Reign,749,Ungraded,Normal wear,,,0,1,2025-02-26,
886780,Inteleon V #49,Pokemon Rebel Clash,138,Ungraded,Normal wear,,,0,1,2025-02-26,
3216311,Flareon #TG01,Pokemon Brilliant Stars,994,Ungraded,Normal wear,,,0,1,2025-02-26,
3489673,Hisuian Sneasler V #174,Pokemon Astral Radiance,499,Ungraded,Normal wear,,,0,1,2025-02-26,
7418636,Zeraora #151,Pokemon Stellar Crown,1067,Ungraded,Normal wear,,,0,1,2025-02-26,
2253827,Blaziken VMAX #21,Pokemon Chilling Reign,300,Ungraded,Normal wear,,,0,1,2025-02-26,
4050053,Hisuian Goodra VSTAR #136,Pokemon Lost Origin,220,Ungraded,Normal wear,,,0,1,2025-02-26,
4050131,Box of Disaster #214,Pokemon Lost Origin,274,Ungraded,Normal wear,,,0,1,2025-02-26,
